democracy,mil_expenditure,mil_expenditure_usd,population,women_parl,gdp_capita,gdp_usd,stability,law_business,mil_exp_cap,log_mil_exp_cap,Source
10.0,1.09664118158572,4228224643.0881,10478617.0,34.6666666666667,36809.7013403619,385714762230.039,0.79377418756485,84.375,403.5097993454766,6.002675962028286,HIC
10.0,1.05612306878486,4307895340.97481,10547958.0,34.6666666666667,38705.1067959147,408259840868.823,0.856375813484192,84.375,408.4103616050433,6.014717982152258,HIC
8.0,1.09801876439276,5163979973.66685,10625700.0,35.3333333333333,44319.165448813,470922156309.453,0.757325053215027,87.5,485.9896264403145,6.188242821911809,HIC
8.0,1.22191451658895,6295821584.20918,10709973.0,35.3333333333333,48303.397956286,517328087920.078,0.620571196079254,87.5,587.8466345535306,6.378165766984702,HIC
8.0,1.1677684366565,5620670062.77758,10796493.0,38.0,44760.2912443709,483254171097.812,0.820824682712555,93.75,520.601464084456,6.256903817518888,HIC
8.0,1.09048821653131,5244720513.34689,10895586.0,39.3333333333333,44184.946353965,481420882905.012,0.810646176338196,93.75,481.36194908166397,6.178694763947155,HIC
8.0,1.05221776971326,5499370964.2666,11038264.0,38.0,47410.5669277467,523330354138.137,0.95453542470932,100.0,498.2097696038616,6.213026387384274,HIC
8.0,1.0417564900031,5168997833.7235,11106932.0,38.0,44670.5606845101,496152879924.727,0.923599720001221,100.0,465.3848455832358,6.145011142191149,HIC
8.0,1.00895947872124,5263164882.84678,11159407.0,38.0,46757.9518559601,521791015247.064,0.940082728862762,100.0,471.6348174098122,6.158323034087002,HIC
8.0,0.970959791148112,5191507314.94392,11209057.0,39.3333333333333,47764.0715120825,535390200131.009,0.701269447803497,100.0,463.15290527507534,6.140214035171554,HIC
8.0,0.909284202068915,4202062770.32272,11274196.0,39.3333333333333,41008.296719472,462335574841.484,0.577092111110687,100.0,372.7150716842886,5.923493666650306,HIC
8.0,0.89470623618152,4255489554.61624,11331422.0,39.3333333333333,42012.6227191027,476062757356.94,0.429606109857559,100.0,375.5477074824537,5.931044752313328,HIC
8.0,0.883563446003045,4432808395.99139,11375158.0,38.0,44198.4823908695,502764720556.358,0.417606323957443,100.0,389.69202854073677,5.967919598834546,HIC
8.0,0.891358084802809,4840126057.85914,11427054.0,38.0,47544.9811472749,543299066998.892,0.39363044500351,100.0,423.5672692068437,6.051070460115206,HIC
-7.0,4.65883280302628,515957446.808511,778256.0,0.0,14230.29675298,11074813829.7872,0.483918994665146,28.75,662.966230659977,6.498231290743357,HIC
-7.0,4.04492884796012,531914893.617021,833451.0,0.0,15777.9636408956,13150159574.4681,0.313402563333511,28.75,638.2077574050796,6.460229530494004,HIC
-7.0,3.21438109533007,513297872.340426,901921.0,0.0,17705.235163895,15968723404.2553,0.0141627388074994,28.75,569.1162223081911,6.345840238830363,HIC
-7.0,3.10294772848129,574202127.659575,970981.0,2.5,19057.7989047138,18504760638.2979,-0.365050613880157,31.875,591.3628872857192,6.3841194323652015,HIC
-7.0,2.95699023434392,642553191.489362,1040532.0,2.5,20883.5480311994,21730000000.0,-0.247773513197899,31.875,617.5237200675828,6.42733554205526,HIC
-7.0,2.80016136873791,719946808.510638,1110343.0,2.5,23155.821449155,25710904255.3191,-0.237366229295731,31.875,648.400366833166,6.476049424548731,HIC
-7.0,3.61053524967651,828191489.361702,1179453.0,2.5,19448.1832553789,22938218085.1064,-0.137239441275597,31.875,702.1826977096179,6.5556167409909225,HIC
-5.0,3.2777559421609,842819148.93617,1213645.0,2.5,21186.8143292279,25713271276.5957,-0.493476390838623,31.875,694.4527839163594,6.544563121088278,HIC
-8.0,3.59149722735675,1033510638.29787,1212077.0,10.0,23741.5574626702,28776595744.6809,-0.950841903686523,31.875,852.6773780031054,6.74955334489874,HIC
-10.0,3.8444905725653,1182180851.06383,1224939.0,10.0,25102.726348527,30749308510.6383,-1.12995493412018,31.875,965.093650429801,6.873260776128199,HIC
-10.0,4.14139762975071,1347606382.97872,1261673.0,10.0,25790.7303121382,32539468085.1064,-1.33541774749756,35.0,1068.1106617790188,6.9745824246374095,HIC
-10.0,4.41851202803887,1475265957.44681,1311134.0,7.5,25464.760097715,33387712765.9574,-0.907474875450134,35.0,1125.1832058712612,7.026589500501251,HIC
-10.0,4.6441113490364,1442021276.59574,1362142.0,7.5,22795.4488576612,31050638297.8723,-1.06826269626617,35.0,1058.6424004220853,6.965686772095697,HIC
-10.0,4.67063531353135,1505534574.46809,1409661.0,7.5,22867.1811196134,32234973404.2553,-0.792700231075287,37.5,1068.0117946570772,6.974489944319723,HIC
-10.0,4.32073774179037,1532712765.95745,1456834.0,7.5,24349.9098701325,35473776595.7447,-0.958746016025543,37.5,1052.0847028264373,6.959478948430169,HIC
-10.0,4.04108625299001,1527659574.46809,1487340.0,15.0,25415.8466249472,37802005319.1489,-0.846307814121246,40.0,1027.1085121546453,6.935475997015074,HIC
10.0,1.25629390156868,7748607984.03732,30155173.0,20.5980066445183,21024.509932241,633997734246.945,0.950881242752075,97.5,256.9578355275004,5.552796143377793,HIC
10.0,1.11686914736943,8495399281.21734,31360079.0,20.5980066445183,24255.3385818322,760649334098.005,1.21803176403046,97.5,270.8985293441812,5.6054289428124005,HIC
10.0,1.11193730688338,9958245601.51315,31644028.0,20.5980066445183,28300.4630963791,895540646634.787,1.05307674407959,97.5,314.6958914811082,5.75477938148214,HIC
10.0,1.10418939142687,11336489831.0556,31940655.0,21.1038961038961,32143.6814078562,1026690238278.25,0.87644749879837,97.5,354.92352398708164,5.8747158875138465,HIC
10.0,1.10710542420811,12988132963.6232,32243753.0,21.1038961038961,36382.5079164537,1173108598778.68,0.828725039958954,97.5,402.81083171748645,6.000946529980301,HIC
10.0,1.12252472932052,14809892802.9902,32571174.0,20.7792207792208,40504.0607253203,1319264809590.97,1.03495657444,97.5,454.69324510655343,6.1218198750451025,HIC
10.0,1.18579022996702,17417139931.1051,32889025.0,21.3114754098361,44659.8951408034,1468820407783.26,1.00701069831848,97.5,529.5730089628713,6.273957571512056,HIC
10.0,1.24551836677548,19342058404.5584,33247118.0,22.0779220779221,46710.5055759013,1552989690721.65,1.0413726568222,97.5,581.7664678351489,6.367786536349968,HIC
10.0,1.37755563107525,18936226051.964,33628895.0,22.0779220779221,40876.3101540295,1374625142157.29,1.12707591056824,97.5,563.0939123026195,6.335220748811469,HIC
10.0,1.19433833839121,19315688825.0369,34004889.0,22.0779220779221,47562.0834253057,1617343367486.26,0.936318218708038,97.5,568.0268159392286,6.343927561204284,HIC
10.0,1.19329189549638,21393720863.7223,34339328.0,24.7557003257329,52223.696112356,1793326630174.52,1.07717573642731,97.5,623.0093047750469,6.436165279756725,HIC
10.0,1.11840459807104,20452107110.9741,34714222.0,24.6753246753247,52669.0899632316,1828366481521.6,1.11301624774933,97.5,589.1564302081752,6.380387637703501,HIC
10.0,1.00236720047397,18515731209.9437,35082954.0,24.6753246753247,52635.1749580433,1846597421834.98,1.06142175197601,97.5,527.7700164571005,6.270553585827602,HIC
10.0,0.989925299438869,17853640477.6849,35437435.0,25.0814332247557,50955.9983232404,1805749878439.94,1.17550384998322,97.5,503.80735732382715,6.224176885851037,HIC
10.0,1.15270937445521,17937641894.7407,35702908.0,26.0355029585799,43596.1355365546,1556508816217.14,1.26233685016632,97.5,502.4140301047943,6.221412953001739,HIC
10.0,1.16416156719089,17782775543.0736,36109487.0,26.0355029585799,42315.6037056806,1527994741907.43,1.24041163921356,97.5,492.468240910584,6.201458502011561,HIC
10.0,1.35189646465708,22269696323.3229,36545236.0,26.2686567164179,45129.4292980922,1649265644244.09,1.08967959880829,97.5,609.3734440057494,6.414070973135486,HIC
10.0,1.3176781061648,22729327580.3404,37065084.0,26.9461077844311,46547.7951820036,1725297938435.76,0.963774383068085,97.5,613.227467131611,6.42036532718201,HIC
10.0,1.18520390139366,3494250970.81687,7110001.0,21.0,42680.1949525032,303456228792.493,1.43966126441956,75.625,491.45576362322174,6.199404636523709,HIC
10.0,1.02928011745958,2800146846.35608,7184250.0,23.0,38864.0438950021,279209007352.669,1.57881200313568,78.125,389.76188834688105,5.96809839327097,HIC
10.0,0.956388349764947,2882696761.85832,7284753.0,23.0,42458.5341569947,309299934075.77,1.54236817359924,78.125,395.71647272849475,5.983221851055687,HIC
10.0,0.926630419400856,3270337504.17703,7339001.0,25.0,49337.5468934732,362088305988.747,1.24610948562622,78.125,445.61071788613054,6.101687337967464,HIC
10.0,0.888925074606932,3503819863.2891,7389625.0,25.0,54659.6403000107,403914244451.966,1.22733986377716,78.125,474.15394736391903,6.163638851239188,HIC
10.0,0.83306403652778,3484636759.34403,7437115.0,25.0,56243.947298687,418292704114.275,1.19678211212158,83.125,468.54684368118956,6.151768067220128,HIC
10.0,0.753808477874928,3328973393.73445,7483934.0,25.0,59008.993014024,441619409123.416,1.26811742782593,83.125,444.81597429031973,6.099906253172774,HIC
10.0,0.718232323663411,3524746536.48458,7551117.0,28.5,64991.005147337,490754683815.144,1.23440885543823,85.625,466.78478647391904,6.148008332188836,HIC
10.0,0.722484412265189,4098459038.49172,7647675.0,28.5,74175.8776377701,567273005013.434,1.22224521636963,85.625,535.9091538920941,6.285828906812133,HIC
10.0,0.73179337674355,4055544323.34075,7743831.0,29.0,71565.569975492,554191679308.884,1.30772125720978,85.625,523.7129172034811,6.262851288654328,HIC
10.0,0.687220165933277,4115407849.19121,7824909.0,29.0,76531.3729407691,598851028906.58,1.25859427452087,85.625,525.9368318776883,6.267080677747446,HIC
10.0,0.694782257657599,4973863848.78193,7912398.0,28.5,90476.7589651577,715888126682.396,1.30034208297729,85.625,628.6164888042703,6.445110886093598,HIC
10.0,0.669001710434324,4592165377.67521,7996861.0,29.0,85836.2076767359,686420221557.99,1.41833603382111,85.625,574.2459919805046,6.354797761451836,HIC
10.0,0.712636242390875,5032883664.3277,8089346.0,31.0,87304.3305813557,706234937370.968,1.4011402130127,85.625,622.1619973144553,6.43480651277815,HIC
10.0,0.634898338463689,4612776476.68481,8188649.0,31.0,88724.9909402638,726537808338.0,1.40265262126923,85.625,563.3134936770168,6.335609936929174,HIC
10.0,0.651341082840214,4521076909.31875,8282396.0,32.0,83806.4476003837,694118186379.628,1.32649421691895,85.625,545.8658230442918,6.304203476252072,HIC
10.0,0.664750475412517,4571348246.67311,8373338.0,32.0,82153.0745447889,687895460902.713,1.28985404968262,85.625,545.9409672311222,6.304340875631225,HIC
10.0,0.66568455676088,4628401508.54477,8451840.0,32.5,82254.3769269767,695200833086.499,1.24231481552124,85.625,547.6205783054069,6.30740708838222,HIC
10.0,0.652876569793988,4736844967.47697,8514329.0,32.5,85216.6429514169,725562534363.895,1.31924939155579,85.625,556.3380235221084,6.3231719203516095,HIC
8.0,2.58983722621321,2112373122.91435,14996742.0,10.8333333333333,5467.5708766888,81995749804.4157,0.0332812815904617,60.625,140.8554686687515,4.95480871298795,HIC
9.0,2.68861588559481,2103460609.68852,15351799.0,10.8333333333333,5097.11493718915,78249883995.6255,0.485464155673981,60.625,137.01720623677525,4.927378360260124,HIC
9.0,2.53154294246795,1779553137.6599,15693790.0,12.5,4479.17504395379,70295232513.0515,1.08879637718201,63.75,113.39218491262467,4.739632762911377,HIC
9.0,2.70297150997137,2067983997.63957,15859112.0,12.5,4824.22054120463,76507853875.6649,0.761611938476563,63.75,130.39721250720532,4.878224892029492,HIC
9.0,2.71229040717924,2687320865.78325,16017966.0,12.5,6185.51479184893,99079365628.3333,0.691341698169708,63.75,167.76917030434763,5.128531925103984,HIC
9.0,2.53476299282486,3100391590.8019,16175311.0,15.0,7561.8305480446,122314960843.922,0.842383623123169,66.875,191.6743109793623,5.261001255580654,HIC
10.0,2.50608214331462,3855358068.9265,16334575.0,15.0,9418.0627175215,153840051814.059,0.613005876541138,71.875,236.02438808028367,5.4681630391332865,HIC
10.0,2.33098063414723,4022478103.75452,16495538.0,15.0,10461.3660887507,172565861848.899,0.406370878219604,71.875,243.8524953690216,5.5006559695157184,HIC
10.0,2.58365225907913,4641877575.55109,16661462.0,15.0,10783.1708210632,179663390874.653,0.431912958621979,75.0,278.59965563352665,5.633358778719149,HIC
10.0,2.27650786809373,3902221588.27515,16833447.0,14.1666666666667,10182.8605646819,171412643623.963,0.602584421634674,75.0,231.81357854247855,5.450238041228827,HIC
10.0,2.25424091461721,4894081125.09775,17004162.0,14.1666666666667,12767.7820406263,217105434199.5,0.679604530334473,75.0,287.8166607150502,5.665792094811244,HIC
10.0,2.2636127719888,5686752069.60146,17173573.0,14.1666666666667,14628.5724573037,251224856981.294,0.452553361654282,75.0,331.13389214937746,5.805538177223651,HIC
10.0,2.04588025146131,5466101782.01784,17341771.0,14.1666666666667,15406.4928361503,267175870677.659,0.331102102994919,77.5,315.1985908485264,5.756370468245917,HIC
10.0,1.99462247217943,5529879480.60968,17509925.0,15.8333333333333,15833.2759194461,277239473853.807,0.363742530345917,77.5,315.8140015225468,5.758314855688835,HIC
10.0,1.96710687686468,5102777422.11734,17687108.0,15.8333333333333,14666.3431168586,259405194672.935,0.447516918182373,77.5,288.50264396629115,5.668164429842817,HIC
10.0,1.90962335490079,4630772773.72175,17870124.0,15.8333333333333,13569.9481274733,242496655711.515,0.424871742725372,77.5,259.1348987685676,5.561200337881425,HIC
10.0,1.92415844831483,4796010962.08952,18083879.0,15.8333333333333,13785.6875977318,249298706449.182,0.402406215667725,77.5,265.2091933422868,5.584282440835325,HIC
10.0,1.87761395663911,5545831932.77856,18701450.0,22.5806451612903,15795.7081412484,295402646018.151,0.412628829479218,77.5,296.54555838069024,5.695567350675432,HIC
10.0,4.67631794591642,483748645.108205,914660.0,5.35714285714286,15092.826171875,10248617647.0588,0.222172737121582,76.25,528.8835688760906,6.272657301046815,HIC
10.0,2.82209015133954,281160374.253609,948237.0,7.14285714285714,14388.34765625,9985844486.33365,0.51749986410141,76.25,296.5085461267689,5.695442951049621,HIC
10.0,2.1301607353618,242483490.995524,982194.0,10.7142857142857,16093.21484375,11420227884.6154,0.199420601129532,76.25,246.8794260558749,5.512942442680039,HIC
10.0,1.98516312435716,288427605.802032,1000350.0,10.7142857142857,20252.23828125,14547325028.3126,0.532275915145874,85.625,288.326691460021,5.667556469945414,HIC
10.0,1.9557691617927,338474566.321656,1018684.0,16.0714285714286,23792.62109375,17320552500.0,0.380177587270737,85.625,332.2664990533433,5.8089424673706755,HIC
10.0,2.03746974323698,380875028.849392,1037062.0,16.0714285714286,24959.259765625,18433411267.2553,0.517519235610962,85.625,367.26350869031165,5.908798738146663,HIC
10.0,1.8999978625024,387703671.961883,1055438.0,14.2857142857143,26729.32421875,20072786350.5206,0.53966498374939,85.625,367.33912552123667,5.909004050557123,HIC
10.0,1.68459965831751,405176368.466016,1073873.0,14.2857142857143,31244.92578125,23968764029.5647,0.537055730819702,85.625,377.3038045150739,5.935697588461461,HIC
10.0,1.62970494449745,453803054.161936,1092390.0,14.2857142857143,35397.36328125,27844698989.3072,0.639003932476044,88.75,415.42219734887357,6.0316996430742655,HIC
10.0,1.81681950779024,471352781.092544,1110974.0,12.5,32109.2421875,25945391775.4932,0.390287488698959,88.75,424.2698578837525,6.052723927149259,HIC
10.0,1.85292455056688,477587428.563861,1129686.0,12.5,31105.02734375,25799940416.0173,0.452444821596146,88.75,422.761217332835,6.049170129926205,HIC
10.0,1.73783209097559,479735318.444996,1145086.0,10.7142857142857,32485.802734375,27641551809.0956,0.607984483242035,88.75,418.9513437811623,6.0401388564264105,HIC
10.0,1.65475170209627,414496321.441512,1156556.0,10.7142857142857,28991.9296875,25047433099.5891,0.635126054286957,88.75,358.3884580093934,5.884403859224406,HIC
10.0,1.60700908951525,384925361.045941,1166968.0,10.7142857142857,27797.453125,23959708956.2928,0.563347160816193,88.75,329.8508279969468,5.8016676030904115,HIC
10.0,1.54260195978916,357806822.598924,1176995.0,12.5,27244.34375,23225912183.4988,0.551882088184357,88.75,304.00029107933676,5.720312730965437,HIC
10.0,1.64766762744388,327891760.008872,1187280.0,12.5,23487.21875,19909269064.8473,0.542449116706848,88.75,276.17054107613365,5.624632988494233,HIC
10.0,1.40455761221209,295355009.95355,1197881.0,17.8571428571429,24715.142578125,21046452117.3765,0.593786835670471,88.75,246.56456689232903,5.511671424319074,HIC
10.0,1.56810293907547,359061651.016244,1208523.0,17.8571428571429,26697.005859375,22946583375.5508,0.530973076820374,88.75,297.1078341216874,5.697455280518806,HIC
10.0,1.76054591686911,450408979.851988,1218831.0,17.8571428571429,29419.88671875,25597301190.678,0.484394073486328,91.25,369.54178212729084,5.914966210651216,HIC
10.0,1.82593182035358,1166099773.24263,10294373.0,15.0,6489.71032003117,66807498696.3502,0.899568974971771,73.125,113.27545380788418,4.738611795401209,HIC
10.0,1.87735695616487,1157294084.7289,10255063.0,15.0,6028.5826120265,61823494487.0363,0.332739621400833,73.125,112.85099708591746,4.734890550362636,HIC
10.0,1.82440696826275,1494390396.62782,10196916.0,17.0,8060.88881086776,82196206089.7585,1.04410064220428,73.125,146.55317319744714,4.994188607070591,HIC
10.0,1.8927640441762,1885706689.35446,10193998.0,17.0,9818.56849307488,100090467581.268,0.887058138847351,73.125,184.98205408265335,5.225650185631781,HIC
10.0,1.71370317302129,2042085930.62981,10197101.0,17.0,11749.8755242156,119814667457.855,0.653875827789307,73.125,200.26142043996722,5.30460466221638,HIC
10.0,1.77882220026108,2439538514.19603,10211216.0,17.0,13430.6605521291,137143375920.47,0.936384081840515,73.125,238.90773774602653,5.480254423373129,HIC
9.0,1.5678353362801,2449963709.7488,10238905.0,15.5,15261.8088483267,156264210926.177,1.05372881889343,78.75,239.27985558502593,5.481804308953921,HIC
9.0,1.42371628899144,2707677752.20881,10298828.0,15.5,18466.5782621236,190184113270.15,1.0154139995575,81.875,262.91125089270446,5.575612875767257,HIC
9.0,1.2324715671579,2918695853.37137,10384603.0,15.5,22804.6222045964,236816948159.718,1.04987955093384,85.0,281.05993588501843,5.642119586954341,HIC
9.0,1.31056414250743,2718559513.1931,10443936.0,15.5,19861.6974295256,207434296805.33,0.90582937002182,88.125,260.3002846046835,5.565670261713435,HIC
9.0,1.19477218141337,2497902954.71325,10474410.0,22.0,19960.0684872157,209069940963.177,0.989233732223511,88.125,238.47672133449524,5.478456215193828,HIC
9.0,1.07783649896869,2474313259.0035,10496088.0,22.0,21871.2660754128,229562733398.948,1.10911762714386,88.125,235.736710572882,5.4669485977467875,HIC
9.0,1.0632168166006,2220610394.58562,10510785.0,22.0,19870.8012123403,208857719320.649,1.05410611629486,91.25,211.26970008287867,5.357857636351405,HIC
9.0,1.01508371972557,2148784401.09143,10514272.0,19.5,20133.1691431353,211685616592.931,1.08477854728699,91.25,204.36834819295433,5.324805187241087,HIC
9.0,0.966227818064756,2022883295.19451,10525347.0,19.5,19890.9199056648,209358834156.329,0.989990472793579,91.25,192.19160139751307,5.26368244980616,HIC
9.0,0.946582095560622,1779887189.3897,10546059.0,20.0,17829.6983223668,188033050459.881,0.970251083374023,91.25,168.77273201199614,5.134460672123974,HIC
9.0,0.996128102620186,1954935000.04528,10566332.0,20.0,18575.2320271915,196272068576.338,0.963384211063385,91.25,185.015481251704,5.225829902785609,HIC
9.0,0.956655421726352,2077722060.82334,10594438.0,22.0,20636.199952435,218628940951.675,0.990649342536926,91.25,196.11441973829474,5.283784370986934,HIC
9.0,1.08844948058138,2710017583.30521,10629928.0,22.0,23424.4804601855,249000540729.179,1.02620995044708,93.75,254.94223322163708,5.544951767538457,HIC
10.0,1.39089478616645,31200768077.9981,82047195.0,26.1904761904762,27289.0593603191,2238990774702.68,1.24214780330658,76.875,380.2783029693837,5.943529562462913,HIC
10.0,1.35888303317903,26497593164.3887,82211508.0,30.9417040358744,23694.7604830673,1947981991011.77,1.41133570671082,76.875,322.3100245818225,5.778611691308589,HIC
10.0,1.32795812092343,27611355672.4383,82488495.0,32.1724709784411,25197.2656001848,2078484517474.51,1.09601747989655,79.375,334.7297786489898,5.816306606185255,HIC
10.0,1.31692486502826,32997363017.1296,82534176.0,32.1724709784411,30310.3575963774,2501640388482.35,0.577859222888947,79.375,399.8024166029064,5.993468579200847,HIC
10.0,1.26895739640399,35776573894.1079,82516260.0,32.75,34106.6581224001,2814353869359.08,0.638884365558624,79.375,433.56998843752615,6.074357009840841,HIC
10.0,1.06562970052135,30324965179.3265,82469422.0,31.7589576547231,34520.2396492496,2846864211175.1,0.888915359973907,79.375,367.711625035113,5.910014834537222,HIC
10.0,1.19930295839133,35883657972.6799,82376451.0,31.5960912052117,36353.8803343631,2994703642023.53,1.02506959438324,81.875,435.6057773438176,6.079030676606895,HIC
10.0,1.17247176491769,40110859276.4132,82266372.0,31.6476345840131,41640.0808695147,3425578382921.58,0.995823800563812,93.75,487.5729693830816,6.191488834704426,HIC
